order_id,customer_id,product_id,order_date,quantity,amount,status
10593,200,25,2024-03-08,4,217.89,completed
10594,191,30,2024-03-08,1,49.37,returned
10595,471,5,2024-03-09,1,143.92,returned
10596,414,14,2024-03-09,3,384.04,completed
10597,214,14,2024-03-09,3,384.58,cancelled
10598,281,29,2024-03-09,2,82.95,completed
10599,319,7,2024-03-09,2,240.42,returned
10600,85,5,2024-03-09,2,270.16,returned
10601,242,26,2024-03-09,3,95.97,completed
10602,170,6,2024-03-09,2,403.42,completed
10603,56,14,2024-03-09,2,268.07,returned
10604,322,15,2024-03-09,4,500.06,cancelled
10605,364,11,2024-03-09,3,82.73,cancelled
10606,277,22,2024-03-09,4,85.23,completed
10607,87,19,2024-03-10,4,103.72,cancelled
10608,200,22,2024-03-10,1,21.8,completed
10609,255,21,2024-03-10,4,318.77,returned
10610,321,19,2024-03-10,3,78.1,completed
10611,345,13,2024-03-10,4,217.4,completed
10612,345,8,2024-03-10,1,40.64,cancelled
10613,57,9,2024-03-10,4,179.77,cancelled
10614,10,20,2024-03-10,1,16.68,completed
10615,46,1,2024-03-10,2,1461.85,completed
10616,82,1,2024-03-10,4,2767.21,completed
10617,121,20,2024-03-11,2,33.25,completed
10618,368,30,2024-03-11,3,135.27,completed
10619,23,3,2024-03-11,3,2380.86,completed
10620,10,2,2024-03-11,1,396.81,cancelled
10621,236,10,2024-03-11,3,524.33,completed
10622,384,13,2024-03-11,2,105.33,completed
10623,10,1,2024-03-11,1,715.08,completed
10624,114,16,2024-03-11,4,89.64,completed
10625,436,21,2024-03-11,3,221.43,returned
10626,371,10,2024-03-11,3,485.38,completed
10627,358,10,2024-03-11,2,320.14,returned
10628,380,16,2024-03-12,2,43.48,completed
10629,242,19,2024-03-12,2,50.95,completed
10630,124,9,2024-03-12,2,89.02,completed
10631,66,20,2024-03-12,2,34.13,completed
10632,291,19,2024-03-12,4,104.86,completed
10633,23,6,2024-03-12,4,816.71,completed
10634,390,18,2024-03-12,4,22.91,completed
10635,188,3,2024-03-12,4,3405.33,completed
10636,335,7,2024-03-12,3,348.53,returned
10637,153,27,2024-03-12,4,237.77,completed
10638,244,26,2024-03-13,2,64.82,cancelled
10639,23,16,2024-03-13,2,46.18,completed
10640,138,10,2024-03-13,1,160.65,cancelled
10641,357,18,2024-03-13,1,6.07,cancelled
10642,180,2,2024-03-13,2,786.58,completed
10643,23,2,2024-03-13,4,1622.56,completed
10644,281,14,2024-03-14,2,261.95,returned
10645,137,26,2024-03-14,1,31.56,cancelled
10646,10,18,2024-03-14,4,24.01,completed
10647,500,23,2024-03-14,1,10.64,cancelled
10648,421,16,2024-03-14,3,67.6,cancelled
10649,372,29,2024-03-15,3,126.44,completed
10650,186,13,2024-03-15,3,163.85,completed
10651,241,30,2024-03-15,1,46.43,cancelled
10652,365,1,2024-03-15,3,2111.01,cancelled
10653,131,24,2024-03-15,4,137.45,completed
10654,221,29,2024-03-15,4,165.12,completed
10655,348,11,2024-03-15,2,51.71,completed
10656,387,25,2024-03-15,1,55.57,returned
10657,31,15,2024-03-16,2,245.54,returned
10658,346,30,2024-03-16,1,47.79,cancelled
10659,284,5,2024-03-16,4,538.36,completed
10660,342,2,2024-03-16,1,387.73,returned
10661,31,28,2024-03-16,4,128.36,completed
10662,174,14,2024-03-16,2,253.53,returned
10663,273,4,2024-03-16,2,1179.05,cancelled
10664,120,28,2024-03-17,3,96.49,returned
10665,352,9,2024-03-17,4,186.14,completed
10666,224,16,2024-03-17,1,22.61,returned
10667,215,26,2024-03-17,4,132.75,returned
10668,413,17,2024-03-17,2,27.99,completed
10669,10,30,2024-03-17,2,98.58,returned
10670,211,5,2024-03-17,1,139.69,cancelled
10671,10,2,2024-03-17,1,387.72,returned
10672,340,6,2024-03-18,4,856.97,completed
10673,316,1,2024-03-18,1,720.87,cancelled
10674,411,29,2024-03-18,4,172.07,completed
10675,277,6,2024-03-18,3,607.94,returned
10676,467,8,2024-03-18,3,125.05,completed
10677,174,20,2024-03-18,3,49.64,completed
10678,248,3,2024-03-18,4,3418.98,cancelled
10679,36,6,2024-03-18,3,629.91,completed
10680,183,14,2024-03-18,4,528.27,completed
10681,281,22,2024-03-18,1,20.23,completed
10682,371,1,2024-03-18,4,2991.68,completed
10683,222,28,2024-03-18,1,32.19,cancelled
10684,389,15,2024-03-19,4,508.36,completed
10685,421,30,2024-03-19,4,190.88,completed
10686,288,6,2024-03-19,1,218.33,cancelled
10687,241,10,2024-03-19,3,500.26,completed
10688,141,14,2024-03-19,2,265.27,completed
10689,422,22,2024-03-19,1,21.44,returned
10690,56,11,2024-03-19,1,26.16,returned
10691,133,14,2024-03-20,3,405.69,completed
10692,174,11,2024-03-20,3,81.15,completed
10693,355,28,2024-03-20,4,132.48,completed
10694,14,26,2024-03-20,2,67.76,cancelled
10695,10,30,2024-03-20,3,133.83,completed
10696,241,20,2024-03-20,1,17.83,completed
10697,390,30,2024-03-20,1,46.44,cancelled
10698,346,3,2024-03-20,4,3162.89,completed
10699,83,25,2024-03-20,4,227.12,cancelled
10700,181,28,2024-03-20,4,122.23,completed
10701,3,22,2024-03-20,2,42.04,completed
10702,25,23,2024-03-20,3,34.13,cancelled
10703,308,26,2024-03-20,4,127.8,returned
10704,322,17,2024-03-20,3,43.09,completed
10705,127,20,2024-03-20,2,34.4,completed
10706,262,7,2024-03-21,4,488.32,cancelled
10707,214,23,2024-03-21,1,10.53,cancelled
10708,201,9,2024-03-21,2,84.09,completed
10709,10,16,2024-03-21,2,45.24,returned
10710,372,16,2024-03-21,3,64.32,completed
10711,445,23,2024-03-21,1,10.58,cancelled
10712,321,9,2024-03-21,4,178.43,completed
10713,23,5,2024-03-21,4,576.26,cancelled
10714,240,17,2024-03-21,3,43.09,completed
10715,439,18,2024-03-21,2,11.86,completed
10716,10,16,2024-03-21,3,69.54,cancelled
10717,345,9,2024-03-21,1,44.44,completed
10718,386,21,2024-03-21,1,75.17,cancelled
10719,422,11,2024-03-21,2,52.26,completed
10720,16,19,2024-03-22,1,25.26,completed
10721,10,10,2024-03-22,1,170.88,completed
10722,426,2,2024-03-22,4,1570.15,completed
10723,150,17,2024-03-22,1,14.61,completed
10724,10,2,2024-03-22,4,1631.29,completed
10725,41,12,2024-03-23,4,350.48,completed
10726,376,14,2024-03-23,4,525.68,cancelled
10727,334,20,2024-03-23,2,35.91,cancelled
10728,308,28,2024-03-23,1,32.67,completed
10729,92,5,2024-03-23,4,538.17,returned
10730,122,19,2024-03-23,4,95.44,completed
10731,455,10,2024-03-23,2,328.03,completed
10732,304,30,2024-03-24,1,46.58,completed
10733,471,2,2024-03-24,4,1697.49,returned
10734,153,28,2024-03-24,3,95.5,returned
10735,353,12,2024-03-24,1,94.73,completed
10736,259,1,2024-03-24,3,2151.11,completed
10737,244,7,2024-03-24,4,463.63,returned
10738,224,1,2024-03-24,1,699.34,returned
10739,141,4,2024-03-24,1,548.22,returned
10740,167,30,2024-03-24,2,97.08,completed
10741,139,30,2024-03-25,1,46.17,returned
10742,296,26,2024-03-25,2,63.49,completed
10743,10,28,2024-03-25,2,65.57,cancelled
10744,482,9,2024-03-25,4,178.11,cancelled
10745,242,22,2024-03-25,1,21.95,completed
10746,161,30,2024-03-25,3,141.29,returned
10747,55,2,2024-03-25,2,773.09,completed
10748,23,16,2024-03-25,1,23.25,completed
10749,344,26,2024-03-25,4,124.69,completed
10750,10,1,2024-03-25,1,690.21,completed
10751,376,8,2024-03-25,3,129.4,completed
10752,66,10,2024-03-25,4,636.46,cancelled
10753,492,8,2024-03-25,4,175.15,returned
10754,376,7,2024-03-25,4,467.99,completed
10755,13,9,2024-03-26,2,92.51,completed
10756,85,27,2024-03-26,4,256.15,completed
10757,339,30,2024-03-26,4,180.8,cancelled
10758,226,25,2024-03-26,2,114.36,completed
10759,23,9,2024-03-26,2,84.92,completed
10760,3,19,2024-03-26,1,26.26,completed
10761,13,4,2024-03-27,1,572.8,cancelled
10762,421,3,2024-03-27,3,2328.75,returned
10763,10,14,2024-03-27,3,415.84,completed
10764,299,25,2024-03-27,1,59.06,completed
10765,10,20,2024-03-27,2,33.08,returned
10766,289,19,2024-03-27,1,25.84,completed
10767,104,27,2024-03-27,2,125.8,returned
10768,368,11,2024-03-27,3,84.36,completed
10769,348,11,2024-03-27,4,111.04,completed
10770,112,6,2024-03-27,4,806.81,completed
10771,126,11,2024-03-28,1,27.71,completed
10772,277,6,2024-03-28,4,825.28,completed
10773,10,30,2024-03-28,3,143.38,completed
10774,443,9,2024-03-28,4,174.49,returned
10775,472,7,2024-03-28,1,119.66,completed
10776,281,20,2024-03-28,2,34.28,completed
10777,150,9,2024-03-28,4,178.91,completed
10778,225,29,2024-03-28,2,81.3,completed
10779,390,3,2024-03-28,4,3309.94,completed
10780,341,19,2024-03-29,1,26.09,cancelled
10781,265,5,2024-03-29,1,146.81,completed
10782,244,26,2024-03-29,2,67.07,completed
10783,51,4,2024-03-29,2,1176.94,completed
10784,10,13,2024-03-29,3,155.31,completed
10785,126,14,2024-03-29,4,521.62,returned
10786,82,21,2024-03-29,4,296.11,completed
10787,191,26,2024-03-29,1,32.23,cancelled
10788,255,8,2024-03-29,3,128.16,completed
10789,57,1,2024-03-30,2,1469.76,completed
10790,66,20,2024-03-30,4,68.91,completed
10791,178,20,2024-03-30,4,67.22,completed
10792,371,21,2024-03-30,4,314.93,completed
10793,407,1,2024-03-30,2,1461.96,cancelled
10794,419,6,2024-03-30,2,440.35,returned
10795,293,15,2024-03-30,1,127.71,completed
10796,244,12,2024-03-30,1,89.47,completed
10797,426,16,2024-03-31,4,83.79,completed
10798,135,25,2024-03-31,4,218.6,completed
10799,396,6,2024-03-31,2,400.65,returned
10800,127,16,2024-03-31,4,86.5,completed
10801,255,3,2024-03-31,3,2330.45,cancelled
10802,10,19,2024-03-31,1,24.44,completed
10803,259,10,2024-03-31,3,513.8,cancelled
10804,438,27,2024-03-31,4,257.78,completed
10805,472,16,2024-03-31,1,22.55,cancelled
10806,120,10,2024-04-01,4,683.97,returned
10807,82,1,2024-04-01,1,716.83,completed
10808,288,29,2024-04-01,4,171.66,cancelled
10809,49,29,2024-04-01,1,42.29,returned
10810,266,27,2024-04-01,1,61.89,returned
10811,399,16,2024-04-02,4,84.29,cancelled
10812,181,24,2024-04-02,2,69.59,completed
10813,89,21,2024-04-02,4,317.32,cancelled
10814,144,21,2024-04-02,2,154.17,cancelled
10815,495,18,2024-04-02,3,16.54,completed
10816,461,16,2024-04-02,3,64.57,completed
10817,5,29,2024-04-02,2,88.15,cancelled
10818,10,4,2024-04-02,2,1156.9,completed
10819,240,17,2024-04-02,2,28.3,cancelled
10820,295,20,2024-04-02,1,17.25,completed
10821,3,6,2024-04-02,4,811.27,cancelled
10822,351,9,2024-04-03,1,45.84,returned
10823,207,10,2024-04-03,2,327.41,completed
10824,103,28,2024-04-03,2,62.25,completed
10825,376,8,2024-04-03,2,81.89,completed
10826,139,21,2024-04-03,3,243.37,completed
10827,124,28,2024-04-03,2,66.08,completed
10828,414,30,2024-04-03,1,44.84,cancelled
10829,10,12,2024-04-03,4,382.07,completed
10830,138,9,2024-04-03,1,43.42,completed
10831,241,29,2024-04-03,4,165.01,completed
10832,455,29,2024-04-03,3,124.21,completed
10833,231,27,2024-04-03,3,187.69,completed
10834,262,6,2024-04-03,2,413.04,completed
10835,2,23,2024-04-03,1,11.36,completed
10836,334,18,2024-04-04,3,16.95,returned
10837,298,27,2024-04-04,4,239.51,cancelled
10838,455,22,2024-04-04,1,20.38,returned
10839,447,1,2024-04-04,4,2761.57,completed
10840,307,17,2024-04-04,4,57.74,cancelled
10841,141,17,2024-04-04,4,54.77,completed
10842,133,5,2024-04-04,1,139.68,returned
10843,104,9,2024-04-04,1,42.72,completed
10844,268,5,2024-04-04,3,411.23,returned
10845,227,6,2024-04-05,3,606.26,cancelled
10846,125,20,2024-04-05,4,66.96,returned
10847,443,9,2024-04-05,1,44.69,returned
10848,86,10,2024-04-05,4,657.43,completed
10849,247,20,2024-04-05,3,50.51,completed
10850,133,3,2024-04-05,4,3199.45,completed
10851,124,10,2024-04-05,3,486.09,completed
10852,272,2,2024-04-05,2,816.78,completed
10853,10,28,2024-04-06,3,90.95,completed
10854,422,4,2024-04-06,2,1108.21,completed
10855,82,11,2024-04-06,2,55.74,completed
10856,376,25,2024-04-06,2,117.17,cancelled
10857,333,21,2024-04-06,2,157.68,returned
10858,106,16,2024-04-06,2,43.24,completed
10859,27,7,2024-04-06,3,378.55,returned
10860,255,21,2024-04-06,2,149.23,cancelled
10861,477,14,2024-04-06,1,128.1,cancelled
10862,422,7,2024-04-06,1,118.46,completed
10863,345,27,2024-04-06,3,191.75,completed
10864,92,29,2024-04-07,4,163.44,completed
10865,83,22,2024-04-07,2,43.1,returned
10866,403,17,2024-04-07,3,41.1,completed
10867,465,5,2024-04-07,1,135.18,completed
10868,120,3,2024-04-07,4,3097.85,completed
10869,342,7,2024-04-07,2,248.44,returned
10870,247,16,2024-04-07,1,22.51,cancelled
10871,445,8,2024-04-07,1,40.54,completed
10872,458,29,2024-04-07,1,41.31,completed
10873,372,29,2024-04-08,4,179.11,cancelled
10874,390,2,2024-04-08,1,420.63,completed
10875,23,18,2024-04-08,1,6.08,cancelled
10876,345,25,2024-04-08,4,229.53,completed
10877,220,17,2024-04-08,2,27.78,completed
10878,428,23,2024-04-08,3,33.92,completed
10879,255,20,2024-04-08,1,18.05,completed
10880,183,30,2024-04-09,3,138.97,completed
10881,10,25,2024-04-09,1,59.91,returned
10882,335,1,2024-04-09,3,2242.98,completed
10883,197,30,2024-04-09,2,92.92,cancelled
10884,10,14,2024-04-09,1,129.28,returned
10885,208,12,2024-04-09,2,178.53,returned
10886,126,8,2024-04-09,4,167.18,completed
10887,274,4,2024-04-10,1,596.44,completed
10888,14,29,2024-04-10,1,42.33,completed
10889,445,5,2024-04-10,3,417.55,completed
10890,345,12,2024-04-10,3,287.97,completed
10891,82,4,2024-04-10,1,559.53,completed
10892,139,9,2024-04-10,4,184.76,returned
10893,10,9,2024-04-10,1,43.73,completed
10894,439,2,2024-04-10,4,1645.07,returned
10895,376,19,2024-04-11,3,78.64,completed
10896,5,23,2024-04-11,3,34.5,cancelled
10897,199,12,2024-04-11,4,375.18,cancelled
10898,172,25,2024-04-11,2,118.75,completed
10899,438,16,2024-04-11,2,44.35,completed
10900,174,23,2024-04-11,2,22.31,returned
10901,304,21,2024-04-11,2,162.46,cancelled
10902,176,1,2024-04-11,2,1421.63,completed
10903,10,1,2024-04-11,3,2213.14,completed
10904,14,24,2024-04-11,4,141.14,returned
10905,241,2,2024-04-11,3,1262.97,cancelled
10906,251,12,2024-04-11,2,186.09,completed
10907,315,24,2024-04-11,4,148.76,cancelled
10908,279,29,2024-04-11,2,85.82,completed
10909,364,13,2024-04-11,3,160.34,completed
10910,451,7,2024-04-11,3,346.18,completed
10911,294,26,2024-04-12,2,66.03,completed
10912,412,4,2024-04-12,1,552.44,completed
10913,242,1,2024-04-12,1,756.73,cancelled
10914,434,7,2024-04-12,1,115.16,completed
10915,194,16,2024-04-12,2,46.13,returned
10916,208,13,2024-04-12,2,104.84,cancelled
10917,345,17,2024-04-12,2,26.71,completed
10918,208,22,2024-04-12,4,84.57,completed
10919,351,2,2024-04-13,3,1249.32,completed
10920,29,20,2024-04-13,3,49.11,completed
10921,220,12,2024-04-13,2,177.91,completed
10922,10,24,2024-04-13,4,149.15,cancelled
10923,38,7,2024-04-13,3,367.82,completed
10924,77,2,2024-04-13,2,804.38,completed
10925,92,13,2024-04-13,1,51.56,completed
10926,10,13,2024-04-14,1,52.56,completed
10927,321,5,2024-04-14,3,409.86,returned
10928,92,24,2024-04-14,3,102.68,completed
10929,391,26,2024-04-14,2,63.93,cancelled
10930,350,17,2024-04-14,3,43.93,completed
10931,242,24,2024-04-14,1,35.79,completed
10932,277,13,2024-04-14,4,213.61,completed
10933,357,7,2024-04-14,1,117.0,completed
10934,409,12,2024-04-15,2,179.56,completed
10935,244,19,2024-04-15,4,101.8,returned
10936,481,21,2024-04-15,1,77.82,completed
10937,399,25,2024-04-15,2,114.2,completed
10938,126,29,2024-04-15,1,44.52,completed
10939,241,8,2024-04-15,1,42.05,cancelled
10940,10,23,2024-04-16,2,21.39,completed
10941,66,24,2024-04-16,2,71.05,cancelled
10942,51,1,2024-04-16,4,3030.67,returned
10943,10,29,2024-04-16,1,41.29,completed
10944,462,1,2024-04-16,2,1429.27,cancelled
10945,281,28,2024-04-16,1,30.7,completed
10946,187,24,2024-04-17,3,111.72,completed
10947,350,29,2024-04-17,1,44.06,returned
10948,285,29,2024-04-17,2,84.14,cancelled
10949,47,17,2024-04-17,2,28.26,cancelled
10950,10,19,2024-04-17,1,25.75,completed
10951,438,29,2024-04-17,1,41.06,cancelled
10952,122,11,2024-04-17,4,111.65,returned
10953,436,13,2024-04-17,1,53.54,returned
10954,134,6,2024-04-17,4,813.09,cancelled
10955,53,28,2024-04-17,2,61.94,cancelled
10956,100,11,2024-04-17,3,83.28,completed
10957,353,29,2024-04-17,4,175.43,returned
10958,410,9,2024-04-18,2,90.45,completed
10959,455,30,2024-04-18,2,90.56,completed
10960,454,4,2024-04-18,4,2301.87,cancelled
10961,66,18,2024-04-18,3,18.07,completed
10962,295,12,2024-04-18,2,177.2,completed
10963,421,2,2024-04-18,4,1632.27,completed
10964,10,6,2024-04-18,1,216.12,completed
10965,270,12,2024-04-18,1,93.97,completed
10966,285,21,2024-04-18,4,309.95,returned
10967,112,21,2024-04-19,4,295.14,cancelled
10968,87,11,2024-04-19,3,79.68,completed
10969,129,20,2024-04-19,4,65.37,returned
10970,23,8,2024-04-19,4,175.69,returned
10971,186,5,2024-04-19,2,278.48,cancelled
10972,298,6,2024-04-19,2,413.72,completed
10973,351,20,2024-04-19,3,54.09,completed
10974,376,26,2024-04-19,4,135.9,completed
10975,279,10,2024-04-19,3,509.57,completed
10976,197,26,2024-04-20,1,33.86,completed
10977,241,24,2024-04-20,2,72.56,completed
10978,272,28,2024-04-20,1,32.1,completed
10979,188,22,2024-04-20,3,61.36,returned
10980,26,18,2024-04-20,3,17.29,returned
10981,410,19,2024-04-20,2,51.22,completed
10982,116,10,2024-04-20,1,165.39,completed
10983,445,29,2024-04-20,2,86.4,cancelled
10984,359,12,2024-04-20,4,375.31,cancelled
10985,371,12,2024-04-20,3,264.68,returned
10986,95,11,2024-04-20,4,110.3,cancelled
10987,390,6,2024-04-20,4,884.46,completed
10988,422,10,2024-04-20,3,503.83,cancelled
10989,241,10,2024-04-20,1,171.44,completed
10990,412,1,2024-04-20,1,764.61,returned
10991,178,27,2024-04-21,1,61.38,returned
10992,93,4,2024-04-21,3,1716.63,completed
10993,333,20,2024-04-21,3,49.86,cancelled
10994,480,22,2024-04-21,1,20.03,completed
10995,255,17,2024-04-21,1,14.21,completed
10996,308,14,2024-04-21,2,258.12,returned
10997,281,23,2024-04-21,1,11.18,completed
10998,369,6,2024-04-21,4,836.32,completed
10999,10,24,2024-04-21,2,69.06,completed
11000,393,19,2024-04-22,4,101.38,returned
11001,258,2,2024-04-22,2,773.92,completed
11002,423,28,2024-04-22,2,60.37,completed
11003,380,10,2024-04-22,4,655.17,completed
11004,92,2,2024-04-22,1,407.65,completed
11005,87,6,2024-04-22,1,219.07,completed
11006,458,6,2024-04-22,4,833.16,completed
11007,279,27,2024-04-22,2,131.41,completed
11008,384,14,2024-04-22,3,391.42,returned
11009,282,22,2024-04-22,2,41.13,completed
11010,204,12,2024-04-22,2,175.43,cancelled
11011,198,22,2024-04-23,1,21.09,cancelled
11012,49,17,2024-04-23,3,42.96,completed
11013,167,23,2024-04-23,1,11.03,returned
11014,484,18,2024-04-23,3,17.68,returned
11015,263,4,2024-04-23,2,1144.96,returned
11016,145,4,2024-04-23,3,1762.4,cancelled
11017,10,12,2024-04-23,3,280.07,returned
11018,127,28,2024-04-23,1,30.14,completed
11019,10,2,2024-04-23,1,399.51,returned
11020,67,28,2024-04-23,3,95.62,cancelled
11021,41,2,2024-04-24,4,1602.49,completed
11022,10,18,2024-04-24,1,5.85,cancelled
11023,273,30,2024-04-24,2,95.29,cancelled
11024,472,21,2024-04-24,2,150.32,cancelled
11025,64,12,2024-04-24,3,282.19,returned
11026,55,30,2024-04-24,4,186.79,completed
11027,282,3,2024-04-25,3,2401.18,returned
11028,10,13,2024-04-25,4,205.96,returned
11029,10,24,2024-04-25,3,111.05,completed
11030,301,12,2024-04-25,4,379.15,completed
11031,424,20,2024-04-25,1,17.9,completed
11032,255,14,2024-04-25,2,270.75,completed
11033,438,26,2024-04-25,1,32.24,returned
11034,368,4,2024-04-25,4,2213.72,completed
11035,316,12,2024-04-25,4,361.2,completed
11036,451,3,2024-04-25,1,813.31,returned
11037,334,22,2024-04-26,2,43.87,completed
11038,241,24,2024-04-26,3,109.6,cancelled
11039,281,23,2024-04-26,2,21.45,cancelled
11040,398,29,2024-04-26,3,125.32,completed
11041,10,21,2024-04-26,4,320.35,completed
11042,127,22,2024-04-26,3,63.25,cancelled
11043,16,6,2024-04-26,3,633.71,completed
11044,442,24,2024-04-26,1,34.61,completed
11045,201,1,2024-04-26,3,2234.33,completed
11046,200,17,2024-04-26,1,14.4,returned
11047,346,28,2024-04-27,1,32.31,completed
11048,224,17,2024-04-27,3,44.06,returned
11049,241,11,2024-04-27,3,82.4,completed
11050,478,21,2024-04-27,3,231.99,completed
11051,57,19,2024-04-27,1,26.11,completed
11052,76,5,2024-04-27,4,572.79,completed
11053,279,17,2024-04-27,3,41.49,completed
11054,32,17,2024-04-28,2,27.59,cancelled
11055,273,15,2024-04-28,4,500.57,completed
11056,434,27,2024-04-28,1,64.99,completed
11057,10,19,2024-04-28,1,26.21,completed
11058,353,7,2024-04-28,2,241.41,returned
11059,330,4,2024-04-28,2,1189.85,completed
11060,10,19,2024-04-28,1,24.12,completed
11061,213,6,2024-04-28,4,856.11,completed
11062,104,7,2024-04-28,2,253.89,returned
11063,222,20,2024-04-28,3,53.25,completed
11064,455,27,2024-04-29,3,187.98,completed
11065,97,12,2024-04-29,4,384.56,completed
11066,1,3,2024-04-29,3,2492.56,completed
11067,89,3,2024-04-29,2,1685.24,completed
11068,376,19,2024-04-29,4,99.1,returned
11069,259,25,2024-04-29,2,111.09,returned
11070,404,8,2024-04-29,3,119.77,cancelled
11071,270,12,2024-04-29,4,379.93,completed
11072,94,27,2024-04-29,4,243.09,completed
11073,327,21,2024-04-29,3,223.0,returned
11074,304,22,2024-04-29,2,40.99,returned
11075,435,5,2024-04-29,3,417.41,completed
11076,142,26,2024-04-29,3,100.59,completed
